from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id,max_waiting_time
U997Z2P,U997Z1P,1,,96_765_260501,91_2303_260707,600
U997Z2P,U997Z1P,1,,96_765_260501,92_2177_250628,600
U997Z2P,U997Z3P,1,,96_765_260501,93_553_260320,600
U997Z2P,U997Z2P,1,,96_765_260501,94_2525_260418,600
U997Z2P,U997Z2P,1,,96_765_260501,95_2307_260418,600
U997Z2P,U997Z4P,1,,96_765_260501,97_1982_260501,600
U997Z2P,U997Z4P,1,,96_765_260501,98_1529_260627,600
U997Z2P,U997Z3P,1,,96_765_260501,99_769_260627,600
U997Z2P,U997Z4P,1,,96_765_260501,97_2010_260711,600
U997Z2P,U997Z1P,1,,96_765_260501,92_2194_260716,600
U997Z1P,U997Z2P,1,,96_737_260627,91_2220_260707,600
U997Z1P,U997Z2P,1,,96_737_260627,92_2541_260627,600
U997Z1P,U997Z4P,1,,96_737_260627,93_1658_260627,600
U997Z1P,U997Z1P,1,,96_737_260627,94_2684_260105,600
U997Z1P,U997Z1P,1,,96_737_260627,95_1610_260707,600
U997Z1P,U997Z3P,1,,96_737_260627,97_1401_260627,600
U997Z1P,U997Z3P,1,,96_737_260627,98_1517_260418,600
U997Z1P,U997Z4P,1,,96_737_260627,99_351_260418,600
U997Z1P,U997Z1P,1,,96_737_260627,95_562_260627,600
U997Z1P,U997Z3P,1,,96_737_260627,97_2015_260711,600
U997Z1P,U997Z2P,1,,96_737_260627,92_2553_260716,600
U997Z2P,U997Z1P,1,,96_758_260501,91_2306_260707,600
U997Z2P,U997Z1P,1,,96_758_260501,92_2182_260418,600
U997Z2P,U997Z3P,1,,96_758_260501,93_555_260320,600
U997Z2P,U997Z2P,1,,96_758_260501,94_2521_260418,600
U997Z2P,U997Z2P,1,,96_758_260501,95_2793_260707,600
U997Z2P,U997Z4P,1,,96_758_260501,97_1989_260501,600
U997Z2P,U997Z4P,1,,96_758_260501,98_1518_260627,600
U997Z2P,U997Z3P,1,,96_758_260501,99_759_260627,600
U997Z2P,U997Z2P,1,,96_758_260501,95_2684_260418,600
U997Z2P,U997Z4P,1,,96_758_260501,97_2023_260711,600
U997Z2P,U997Z1P,1,,96_758_260501,92_2199_260716,600
U997Z2P,U997Z2P,1,,96_758_260501,94_2537_260716,600
U997Z1P,U997Z2P,1,,96_739_260627,91_2221_260707,600
U997Z1P,U997Z2P,1,,96_739_260627,92_2542_260627,600
U997Z1P,U997Z4P,1,,96_739_260627,93_1659_260627,600
U997Z1P,U997Z1P,1,,96_739_260627,94_2690_260105,600
U997Z1P,U997Z1P,1,,96_739_260627,95_2794_260707,600
U997Z1P,U997Z3P,1,,96_739_260627,97_1400_260627,600
U997Z1P,U997Z3P,1,,96_739_260627,98_1519_260418,600
U997Z1P,U997Z4P,1,,96_739_260627,99_352_260418,600
U997Z1P,U997Z1P,1,,96_739_260627,95_561_260320,600
U997Z1P,U997Z3P,1,,96_739_260627,97_1592_260711,600
U997Z1P,U997Z2P,1,,96_739_260627,92_2554_260716,600
U997Z1P,U997Z1P,1,,96_739_260627,94_2832_260716,600
U997Z1P,U997Z2P,1,,96_741_260627,91_2222_260707,600
U997Z1P,U997Z2P,1,,96_741_260627,92_2548_260627,600
U997Z1P,U997Z4P,1,,96_741_260627,93_1660_260627,600
U997Z1P,U997Z1P,1,,96_741_260627,94_2686_260105,600
U997Z1P,U997Z1P,1,,96_741_260627,95_1614_260707,600
U997Z1P,U997Z3P,1,,96_741_260627,97_1402_260627,600
U997Z1P,U997Z3P,1,,96_741_260627,98_1521_260418,600
U997Z1P,U997Z4P,1,,96_741_260627,99_353_260418,600
U997Z1P,U997Z1P,1,,96_741_260627,95_564_260418,600
U997Z1P,U997Z3P,1,,96_741_260627,97_2017_260711,600
U997Z1P,U997Z2P,1,,96_741_260627,92_2559_260716,600
U997Z1P,U997Z1P,1,,96_741_260627,94_2828_260716,600
U997Z2P,U997Z1P,1,,96_759_260501,91_2312_260707,600
U997Z2P,U997Z1P,1,,96_759_260501,92_2188_260627,600
U997Z2P,U997Z3P,1,,96_759_260501,93_556_260320,600
U997Z2P,U997Z2P,1,,96_759_260501,94_2508_260418,600
U997Z2P,U997Z2P,1,,96_759_260501,95_2797_260707,600
U997Z2P,U997Z4P,1,,96_759_260501,97_1986_260501,600
U997Z2P,U997Z4P,1,,96_759_260501,98_1522_260627,600
U997Z2P,U997Z3P,1,,96_759_260501,99_762_260627,600
U997Z2P,U997Z2P,1,,96_759_260501,95_2685_260627,600
U997Z2P,U997Z4P,1,,96_759_260501,97_2016_260711,600
U997Z2P,U997Z1P,1,,96_759_260501,92_2204_260716,600
U997Z2P,U997Z2P,1,,96_759_260501,94_2529_260716,600
U997Z1P,U997Z2P,1,,96_743_260627,91_2223_260707,600
U997Z1P,U997Z2P,1,,96_743_260627,92_2549_260627,600
U997Z1P,U997Z4P,1,,96_743_260627,93_1801_260708,600
U997Z1P,U997Z1P,1,,96_743_260627,94_2685_260105,600
U997Z1P,U997Z1P,1,,96_743_260627,95_1612_260707,600
U997Z1P,U997Z3P,1,,96_743_260627,97_782_260627,600
U997Z1P,U997Z3P,1,,96_743_260627,98_1523_260418,600
U997Z1P,U997Z4P,1,,96_743_260627,99_354_260418,600
U997Z1P,U997Z1P,1,,96_743_260627,95_648_260627,600
U997Z1P,U997Z3P,1,,96_743_260627,97_1586_260711,600
U997Z1P,U997Z1P,1,,96_743_260627,94_2827_260716,600
U997Z1P,U997Z2P,1,,96_744_260627,91_2225_260707,600
U997Z1P,U997Z2P,1,,96_744_260627,92_2543_260627,600
U997Z1P,U997Z4P,1,,96_744_260627,93_1656_260627,600
U997Z1P,U997Z1P,1,,96_744_260627,94_2683_260418,600
U997Z1P,U997Z1P,1,,96_744_260627,95_1618_260709,600
U997Z1P,U997Z3P,1,,96_744_260627,97_1403_260627,600
U997Z1P,U997Z3P,1,,96_744_260627,98_1524_260418,600
U997Z1P,U997Z4P,1,,96_744_260627,99_343_260418,600
U997Z1P,U997Z1P,1,,96_744_260627,95_566_260320,600
U997Z1P,U997Z3P,1,,96_744_260627,97_2019_260711,600
U997Z1P,U997Z2P,1,,96_744_260627,92_2555_260716,600
U997Z1P,U997Z1P,1,,96_744_260627,94_2825_260716,600
U997Z2P,U997Z1P,1,,96_760_260501,91_2314_260707,600
U997Z2P,U997Z1P,1,,96_760_260501,92_2185_260627,600
U997Z2P,U997Z3P,1,,96_760_260501,93_557_260320,600
U997Z2P,U997Z2P,1,,96_760_260501,94_2511_260418,600
U997Z2P,U997Z2P,1,,96_760_260501,95_2801_260707,600
U997Z2P,U997Z4P,1,,96_760_260501,97_1987_260627,600
U997Z2P,U997Z4P,1,,96_760_260501,98_1525_260627,600
U997Z2P,U997Z3P,1,,96_760_260501,99_765_260627,600
U997Z2P,U997Z2P,1,,96_760_260501,95_2671_260418,600
U997Z2P,U997Z4P,1,,96_760_260501,97_2018_260711,600
U997Z2P,U997Z1P,1,,96_760_260501,92_2202_260716,600
U997Z2P,U997Z2P,1,,96_760_260501,94_2531_260716,600
U997Z1P,U997Z2P,1,,96_746_260627,91_2226_260707,600
U997Z1P,U997Z2P,1,,96_746_260627,92_2544_260627,600
U997Z1P,U997Z4P,1,,96_746_260627,93_1798_260708,600
U997Z1P,U997Z1P,1,,96_746_260627,94_2687_260105,600
U997Z1P,U997Z2P,1,,96_746_260627,94_2519_260418,600
U997Z1P,U997Z1P,1,,96_746_260627,95_1616_260707,600
U997Z1P,U997Z3P,1,,96_746_260627,97_784_260627,600
U997Z1P,U997Z3P,1,,96_746_260627,98_1526_260418,600
U997Z1P,U997Z4P,1,,96_746_260627,99_344_260418,600
U997Z1P,U997Z1P,1,,96_746_260627,95_652_260418,600
U997Z1P,U997Z3P,1,,96_746_260627,97_1588_260711,600
U997Z1P,U997Z1P,1,,96_746_260627,94_2829_260716,600
U997Z2P,U997Z1P,1,,96_761_260501,91_2307_260707,600
U997Z2P,U997Z1P,1,,96_761_260501,92_2172_260418,600
U997Z2P,U997Z3P,1,,96_761_260501,93_558_260320,600
U997Z2P,U997Z2P,1,,96_761_260501,94_2523_260418,600
U997Z2P,U997Z2P,1,,96_761_260501,95_2796_260707,600
U997Z2P,U997Z4P,1,,96_761_260501,97_1981_260501,600
U997Z2P,U997Z4P,1,,96_761_260501,98_1530_260627,600
U997Z2P,U997Z3P,1,,96_761_260501,99_754_260627,600
U997Z2P,U997Z2P,1,,96_761_260501,95_2687_260418,600
U997Z2P,U997Z4P,1,,96_761_260501,97_2009_260711,600
U997Z2P,U997Z2P,1,,96_761_260501,94_2539_260716,600
U997Z1P,U997Z2P,1,,96_749_260627,91_2219_260707,600
U997Z1P,U997Z2P,1,,96_749_260627,92_2539_260627,600
U997Z1P,U997Z4P,1,,96_749_260627,93_1657_260627,600
U997Z1P,U997Z1P,1,,96_749_260627,94_2691_260418,600
U997Z1P,U997Z1P,1,,96_749_260627,95_1600_260707,600
U997Z1P,U997Z3P,1,,96_749_260627,97_1397_260627,600
U997Z1P,U997Z3P,1,,96_749_260627,98_1531_260418,600
U997Z1P,U997Z4P,1,,96_749_260627,99_345_260418,600
U997Z1P,U997Z1P,1,,96_749_260627,95_557_260320,600
U997Z1P,U997Z3P,1,,96_749_260627,97_1583_260711,600
U997Z1P,U997Z2P,1,,96_749_260627,92_2552_260716,600
U997Z1P,U997Z1P,1,,96_749_260627,94_2833_260716,600
U997Z2P,U997Z1P,1,,96_762_260501,91_2308_260707,600
U997Z2P,U997Z1P,1,,96_762_260501,92_2174_260418,600
U997Z2P,U997Z3P,1,,96_762_260501,93_559_260320,600
U997Z2P,U997Z2P,1,,96_762_260501,94_2505_260418,600
U997Z2P,U997Z2P,1,,96_762_260501,95_2315_260418,600
U997Z2P,U997Z4P,1,,96_762_260501,97_1988_260501,600
U997Z2P,U997Z4P,1,,96_762_260501,98_1532_260627,600
U997Z2P,U997Z3P,1,,96_762_260501,99_756_260627,600
U997Z2P,U997Z4P,1,,96_762_260501,97_2020_260711,600
U997Z2P,U997Z1P,1,,96_762_260501,92_2192_260716,600
U997Z2P,U997Z2P,1,,96_762_260501,94_2527_260716,600
U997Z1P,U997Z2P,1,,96_733_260627,91_2215_260707,600
U997Z1P,U997Z2P,1,,96_733_260627,92_2545_260627,600
U997Z1P,U997Z4P,1,,96_733_260627,93_1662_260627,600
U997Z1P,U997Z1P,1,,96_733_260627,94_2680_260105,600
U997Z1P,U997Z1P,1,,96_733_260627,95_560_260320,600
U997Z1P,U997Z3P,1,,96_733_260627,97_1399_260627,600
U997Z1P,U997Z3P,1,,96_733_260627,98_1513_260418,600
U997Z1P,U997Z4P,1,,96_733_260627,99_349_260418,600
U997Z1P,U997Z3P,1,,96_733_260627,97_2022_260711,600
U997Z1P,U997Z2P,1,,96_733_260627,92_2556_260716,600
U997Z2P,U997Z1P,1,,96_755_260501,91_2309_260708,600
U997Z2P,U997Z1P,1,,96_755_260501,92_1421_250628,600
U997Z2P,U997Z3P,1,,96_755_260501,93_554_260320,600
U997Z2P,U997Z2P,1,,96_755_260501,94_2517_260418,600
U997Z2P,U997Z2P,1,,96_755_260501,95_2800_260707,600
U997Z2P,U997Z4P,1,,96_755_260501,97_1990_260501,600
U997Z2P,U997Z4P,1,,96_755_260501,98_1514_260627,600
U997Z2P,U997Z3P,1,,96_755_260501,99_771_260627,600
U997Z2P,U997Z2P,1,,96_755_260501,95_2688_260418,600
U997Z2P,U997Z4P,1,,96_755_260501,97_2024_260711,600
U997Z2P,U997Z1P,1,,96_755_260501,92_2195_260716,600
U997Z2P,U997Z2P,1,,96_755_260501,94_2535_260716,600
U997Z1P,U997Z2P,1,,96_735_260627,91_1674_260707,600
U997Z1P,U997Z2P,1,,96_735_260627,92_2546_260627,600
U997Z1P,U997Z4P,1,,96_735_260627,93_1663_260627,600
U997Z1P,U997Z1P,1,,96_735_260627,94_2689_260418,600
U997Z1P,U997Z1P,1,,96_735_260627,95_1604_260707,600
U997Z1P,U997Z3P,1,,96_735_260627,97_1404_260627,600
U997Z1P,U997Z3P,1,,96_735_260627,98_1515_260418,600
U997Z1P,U997Z4P,1,,96_735_260627,99_350_260627,600
U997Z1P,U997Z1P,1,,96_735_260627,95_559_260418,600
U997Z1P,U997Z3P,1,,96_735_260627,97_1594_260711,600
U997Z1P,U997Z2P,1,,96_735_260627,92_2557_260716,600
U997Z1P,U997Z1P,1,,96_735_260627,94_2831_260716,600
U997Z2P,U997Z1P,1,,96_756_260501,91_2310_260708,600
U997Z2P,U997Z1P,1,,96_756_260501,92_2179_250628,600
U997Z2P,U997Z3P,1,,96_756_260501,93_368_260320,600
U997Z2P,U997Z2P,1,,96_756_260501,94_2516_260627,600
U997Z2P,U997Z2P,1,,96_756_260501,95_2309_260418,600
U997Z2P,U997Z4P,1,,96_756_260501,97_1984_260501,600
U997Z2P,U997Z4P,1,,96_756_260501,98_1516_260627,600
U997Z2P,U997Z3P,1,,96_756_260501,99_773_260627,600
U997Z2P,U997Z4P,1,,96_756_260501,97_2013_260711,600
U997Z2P,U997Z1P,1,,96_756_260501,92_2197_260716,600
U997Z3P,U997Z2P,1,,97_1399_260627,91_2215_260707,600
U997Z3P,U997Z2P,1,,97_1399_260627,92_2545_260627,600
U997Z3P,U997Z4P,1,,97_1399_260627,93_1662_260627,600
U997Z3P,U997Z1P,1,,97_1399_260627,94_2680_260105,600
U997Z3P,U997Z1P,1,,97_1399_260627,95_560_260320,600
U997Z3P,U997Z1P,1,,97_1399_260627,96_733_260627,600
U997Z3P,U997Z3P,1,,97_1399_260627,98_1513_260418,600
U997Z3P,U997Z4P,1,,97_1399_260627,99_349_260418,600
U997Z4P,U997Z1P,1,,97_1989_260501,91_2306_260707,600
U997Z4P,U997Z1P,1,,97_1989_260501,92_2182_260418,600
U997Z4P,U997Z3P,1,,97_1989_260501,93_555_260320,600
U997Z4P,U997Z2P,1,,97_1989_260501,94_2521_260418,600
U997Z4P,U997Z2P,1,,97_1989_260501,95_2793_260707,600
U997Z4P,U997Z2P,1,,97_1989_260501,96_758_260501,600
U997Z4P,U997Z4P,1,,97_1989_260501,98_1518_260627,600
U997Z4P,U997Z3P,1,,97_1989_260501,99_759_260627,600
U997Z4P,U997Z2P,1,,97_1989_260501,95_2684_260418,600
U997Z3P,U997Z2P,1,,97_1400_260627,91_2221_260707,600
U997Z3P,U997Z2P,1,,97_1400_260627,92_2542_260627,600
U997Z3P,U997Z4P,1,,97_1400_260627,93_1659_260627,600
U997Z3P,U997Z1P,1,,97_1400_260627,94_2690_260105,600
U997Z3P,U997Z1P,1,,97_1400_260627,95_2794_260707,600
U997Z3P,U997Z1P,1,,97_1400_260627,96_739_260627,600
U997Z3P,U997Z3P,1,,97_1400_260627,98_1519_260418,600
U997Z3P,U997Z4P,1,,97_1400_260627,99_352_260418,600
U997Z3P,U997Z1P,1,,97_1400_260627,95_561_260320,600
U997Z3P,U997Z2P,1,,97_1401_260627,91_2220_260707,600
U997Z3P,U997Z2P,1,,97_1401_260627,92_2541_260627,600
U997Z3P,U997Z4P,1,,97_1401_260627,93_1658_260627,600
U997Z3P,U997Z1P,1,,97_1401_260627,94_2684_260105,600
U997Z3P,U997Z1P,1,,97_1401_260627,95_1610_260707,600
U997Z3P,U997Z1P,1,,97_1401_260627,96_737_260627,600
U997Z3P,U997Z3P,1,,97_1401_260627,98_1517_260418,600
U997Z3P,U997Z4P,1,,97_1401_260627,99_351_260418,600
U997Z3P,U997Z1P,1,,97_1401_260627,95_562_260627,600
U997Z4P,U997Z1P,1,,97_1986_260501,91_2312_260707,600
U997Z4P,U997Z1P,1,,97_1986_260501,92_2188_260627,600
U997Z4P,U997Z3P,1,,97_1986_260501,93_556_260320,600
U997Z4P,U997Z2P,1,,97_1986_260501,94_2508_260418,600
U997Z4P,U997Z2P,1,,97_1986_260501,95_2797_260707,600
U997Z4P,U997Z2P,1,,97_1986_260501,96_759_260501,600
U997Z4P,U997Z4P,1,,97_1986_260501,98_1522_260627,600
U997Z4P,U997Z3P,1,,97_1986_260501,99_762_260627,600
U997Z4P,U997Z2P,1,,97_1986_260501,95_2685_260627,600
U997Z3P,U997Z2P,1,,97_782_260627,91_2223_260707,600
U997Z3P,U997Z2P,1,,97_782_260627,92_2549_260627,600
U997Z3P,U997Z4P,1,,97_782_260627,93_1801_260708,600
U997Z3P,U997Z1P,1,,97_782_260627,94_2685_260105,600
U997Z3P,U997Z1P,1,,97_782_260627,95_1612_260707,600
U997Z3P,U997Z1P,1,,97_782_260627,96_743_260627,600
U997Z3P,U997Z3P,1,,97_782_260627,98_1523_260418,600
U997Z3P,U997Z4P,1,,97_782_260627,99_354_260418,600
U997Z3P,U997Z1P,1,,97_782_260627,95_648_260627,600
U997Z4P,U997Z1P,1,,97_1981_260501,91_2307_260707,600
U997Z4P,U997Z1P,1,,97_1981_260501,92_2172_260418,600
U997Z4P,U997Z3P,1,,97_1981_260501,93_558_260320,600
U997Z4P,U997Z2P,1,,97_1981_260501,94_2523_260418,600
U997Z4P,U997Z2P,1,,97_1981_260501,95_2796_260707,600
U997Z4P,U997Z2P,1,,97_1981_260501,96_761_260501,600
U997Z4P,U997Z4P,1,,97_1981_260501,98_1530_260627,600
U997Z4P,U997Z3P,1,,97_1981_260501,99_754_260627,600
U997Z4P,U997Z2P,1,,97_1981_260501,95_2687_260418,600
U997Z3P,U997Z2P,1,,97_1397_260627,91_2219_260707,600
U997Z3P,U997Z2P,1,,97_1397_260627,92_2539_260627,600
U997Z3P,U997Z4P,1,,97_1397_260627,93_1657_260627,600
U997Z3P,U997Z1P,1,,97_1397_260627,94_2691_260418,600
U997Z3P,U997Z1P,1,,97_1397_260627,95_1600_260707,600
U997Z3P,U997Z1P,1,,97_1397_260627,96_749_260627,600
U997Z3P,U997Z3P,1,,97_1397_260627,98_1531_260418,600
U997Z3P,U997Z4P,1,,97_1397_260627,99_345_260418,600
U997Z3P,U997Z1P,1,,97_1397_260627,95_557_260320,600
U997Z4P,U997Z1P,1,,97_1982_260501,91_2303_260707,600
U997Z4P,U997Z1P,1,,97_1982_260501,92_2177_250628,600
U997Z4P,U997Z3P,1,,97_1982_260501,93_553_260320,600
U997Z4P,U997Z2P,1,,97_1982_260501,94_2525_260418,600
U997Z4P,U997Z2P,1,,97_1982_260501,95_2307_260418,600
U997Z4P,U997Z2P,1,,97_1982_260501,96_765_260501,600
U997Z4P,U997Z4P,1,,97_1982_260501,98_1529_260627,600
U997Z4P,U997Z3P,1,,97_1982_260501,99_769_260627,600
U997Z4P,U997Z1P,1,,97_1990_260501,91_2309_260708,600
U997Z4P,U997Z1P,1,,97_1990_260501,92_1421_250628,600
U997Z4P,U997Z3P,1,,97_1990_260501,93_554_260320,600
U997Z4P,U997Z2P,1,,97_1990_260501,94_2517_260418,600
U997Z4P,U997Z2P,1,,97_1990_260501,95_2800_260707,600
U997Z4P,U997Z2P,1,,97_1990_260501,96_755_260501,600
U997Z4P,U997Z4P,1,,97_1990_260501,98_1514_260627,600
U997Z4P,U997Z3P,1,,97_1990_260501,99_771_260627,600
U997Z4P,U997Z2P,1,,97_1990_260501,95_2688_260418,600
U997Z3P,U997Z2P,1,,97_1404_260627,91_1674_260707,600
U997Z3P,U997Z2P,1,,97_1404_260627,92_2546_260627,600
U997Z3P,U997Z4P,1,,97_1404_260627,93_1663_260627,600
U997Z3P,U997Z1P,1,,97_1404_260627,94_2689_260418,600
U997Z3P,U997Z1P,1,,97_1404_260627,95_1604_260707,600
U997Z3P,U997Z1P,1,,97_1404_260627,96_735_260627,600
U997Z3P,U997Z3P,1,,97_1404_260627,98_1515_260418,600
U997Z3P,U997Z4P,1,,97_1404_260627,99_350_260627,600
U997Z3P,U997Z1P,1,,97_1404_260627,95_559_260418,600
U997Z4P,U997Z1P,1,,97_1983_260501,91_2302_260707,600
U997Z4P,U997Z1P,1,,97_1983_260501,92_1429_250628,600
U997Z4P,U997Z3P,1,,97_1983_260501,93_552_260320,600
U997Z4P,U997Z2P,1,,97_1983_260501,94_2514_260627,600
U997Z4P,U997Z2P,1,,97_1983_260501,95_2795_260707,600
U997Z4P,U997Z2P,1,,97_1983_260501,96_764_260501,600
U997Z4P,U997Z4P,1,,97_1983_260501,98_1527_260627,600
U997Z4P,U997Z3P,1,,97_1983_260501,99_767_260627,600
U997Z4P,U997Z2P,1,,97_1983_260501,95_2686_260418,600
U997Z3P,U997Z2P,1,,97_1398_260627,91_2217_260708,600
U997Z3P,U997Z2P,1,,97_1398_260627,92_2540_260627,600
U997Z3P,U997Z4P,1,,97_1398_260627,93_1661_260627,600
U997Z3P,U997Z1P,1,,97_1398_260627,94_2688_260627,600
U997Z3P,U997Z1P,1,,97_1398_260627,95_1602_260707,600
U997Z3P,U997Z1P,1,,97_1398_260627,96_752_260627,600
U997Z3P,U997Z3P,1,,97_1398_260627,98_1528_260418,600
U997Z3P,U997Z4P,1,,97_1398_260627,99_347_260418,600
U997Z3P,U997Z1P,1,,97_1398_260627,95_558_260320,600
U997Z4P,U997Z1P,1,,97_1984_260501,91_2310_260708,600
U997Z4P,U997Z1P,1,,97_1984_260501,92_2179_250628,600
U997Z4P,U997Z3P,1,,97_1984_260501,93_368_260320,600
U997Z4P,U997Z2P,1,,97_1984_260501,94_2516_260627,600
U997Z4P,U997Z2P,1,,97_1984_260501,95_2309_260418,600
U997Z4P,U997Z2P,1,,97_1984_260501,96_756_260501,600
U997Z4P,U997Z4P,1,,97_1984_260501,98_1516_260627,600
U997Z4P,U997Z3P,1,,97_1984_260501,99_773_260627,600
U997Z3P,U997Z2P,1,,97_1402_260627,91_2222_260707,600
U997Z3P,U997Z2P,1,,97_1402_260627,92_2548_260627,600
U997Z3P,U997Z4P,1,,97_1402_260627,93_1660_260627,600
U997Z3P,U997Z1P,1,,97_1402_260627,94_2686_260105,600
U997Z3P,U997Z1P,1,,97_1402_260627,95_1614_260707,600
U997Z3P,U997Z1P,1,,97_1402_260627,96_741_260627,600
U997Z3P,U997Z3P,1,,97_1402_260627,98_1521_260418,600
U997Z3P,U997Z4P,1,,97_1402_260627,99_353_260418,600
U997Z3P,U997Z1P,1,,97_1402_260627,95_564_260418,600
U997Z4P,U997Z1P,1,,97_1987_260627,91_2314_260707,600
U997Z4P,U997Z1P,1,,97_1987_260627,92_2185_260627,600
U997Z4P,U997Z3P,1,,97_1987_260627,93_557_260320,600
U997Z4P,U997Z2P,1,,97_1987_260627,94_2511_260418,600
U997Z4P,U997Z2P,1,,97_1987_260627,95_2801_260707,600
U997Z4P,U997Z2P,1,,97_1987_260627,96_760_260501,600
U997Z4P,U997Z4P,1,,97_1987_260627,98_1525_260627,600
U997Z4P,U997Z3P,1,,97_1987_260627,99_765_260627,600
U997Z4P,U997Z2P,1,,97_1987_260627,95_2671_260418,600
U997Z3P,U997Z2P,1,,97_784_260627,91_2226_260707,600
U997Z3P,U997Z2P,1,,97_784_260627,92_2544_260627,600
U997Z3P,U997Z4P,1,,97_784_260627,93_1798_260708,600
U997Z3P,U997Z1P,1,,97_784_260627,94_2687_260105,600
U997Z3P,U997Z2P,1,,97_784_260627,94_2519_260418,600
U997Z3P,U997Z1P,1,,97_784_260627,95_1616_260707,600
U997Z3P,U997Z1P,1,,97_784_260627,96_746_260627,600
U997Z3P,U997Z3P,1,,97_784_260627,98_1526_260418,600
U997Z3P,U997Z4P,1,,97_784_260627,99_344_260418,600
U997Z3P,U997Z1P,1,,97_784_260627,95_652_260418,600
U997Z3P,U997Z2P,1,,97_1403_260627,91_2225_260707,600
U997Z3P,U997Z2P,1,,97_1403_260627,92_2543_260627,600
U997Z3P,U997Z4P,1,,97_1403_260627,93_1656_260627,600
U997Z3P,U997Z1P,1,,97_1403_260627,94_2683_260418,600
U997Z3P,U997Z1P,1,,97_1403_260627,95_1618_260709,600
U997Z3P,U997Z1P,1,,97_1403_260627,96_744_260627,600
U997Z3P,U997Z3P,1,,97_1403_260627,98_1524_260418,600
U997Z3P,U997Z4P,1,,97_1403_260627,99_343_260418,600
U997Z3P,U997Z1P,1,,97_1403_260627,95_566_260320,600
U997Z4P,U997Z1P,1,,97_1988_260501,91_2308_260707,600
U997Z4P,U997Z1P,1,,97_1988_260501,92_2174_260418,600
U997Z4P,U997Z3P,1,,97_1988_260501,93_559_260320,600
U997Z4P,U997Z2P,1,,97_1988_260501,94_2505_260418,600
U997Z4P,U997Z2P,1,,97_1988_260501,95_2315_260418,600
U997Z4P,U997Z2P,1,,97_1988_260501,96_762_260501,600
U997Z4P,U997Z4P,1,,97_1988_260501,98_1532_260627,600
U997Z4P,U997Z3P,1,,97_1988_260501,99_756_260627,600
U997Z4P,U997Z1P,1,,98_1527_260627,91_2302_260707,600
U997Z4P,U997Z1P,1,,98_1527_260627,92_1429_250628,600
U997Z4P,U997Z3P,1,,98_1527_260627,93_552_260320,600
U997Z4P,U997Z2P,1,,98_1527_260627,94_2514_260627,600
U997Z4P,U997Z2P,1,,98_1527_260627,95_2795_260707,600
U997Z4P,U997Z2P,1,,98_1527_260627,96_764_260501,600
U997Z4P,U997Z4P,1,,98_1527_260627,97_1983_260501,600
U997Z4P,U997Z3P,1,,98_1527_260627,99_767_260627,600
U997Z4P,U997Z2P,1,,98_1527_260627,95_2686_260418,600
U997Z4P,U997Z4P,1,,98_1527_260627,97_2012_260711,600
U997Z4P,U997Z2P,1,,98_1527_260627,94_2533_260716,600
U997Z3P,U997Z2P,1,,98_1528_260418,91_2217_260708,600
U997Z3P,U997Z2P,1,,98_1528_260418,92_2540_260627,600
U997Z3P,U997Z4P,1,,98_1528_260418,93_1661_260627,600
U997Z3P,U997Z1P,1,,98_1528_260418,94_2688_260627,600
U997Z3P,U997Z1P,1,,98_1528_260418,95_1602_260707,600
U997Z3P,U997Z1P,1,,98_1528_260418,96_752_260627,600
U997Z3P,U997Z3P,1,,98_1528_260418,97_1398_260627,600
U997Z3P,U997Z4P,1,,98_1528_260418,99_347_260418,600
U997Z3P,U997Z1P,1,,98_1528_260418,95_558_260320,600
U997Z3P,U997Z3P,1,,98_1528_260418,97_1590_260711,600
U997Z3P,U997Z2P,1,,98_1528_260418,92_2551_260716,600
U997Z3P,U997Z1P,1,,98_1528_260418,94_2830_260716,600
U997Z4P,U997Z1P,1,,98_1529_260627,91_2303_260707,600
U997Z4P,U997Z1P,1,,98_1529_260627,92_2177_250628,600
U997Z4P,U997Z3P,1,,98_1529_260627,93_553_260320,600
U997Z4P,U997Z2P,1,,98_1529_260627,94_2525_260418,600
U997Z4P,U997Z2P,1,,98_1529_260627,95_2307_260418,600
U997Z4P,U997Z2P,1,,98_1529_260627,96_765_260501,600
U997Z4P,U997Z4P,1,,98_1529_260627,97_1982_260501,600
U997Z4P,U997Z3P,1,,98_1529_260627,99_769_260627,600
U997Z4P,U997Z4P,1,,98_1529_260627,97_2010_260711,600
U997Z4P,U997Z1P,1,,98_1529_260627,92_2194_260716,600
U997Z3P,U997Z2P,1,,98_1513_260418,91_2215_260707,600
U997Z3P,U997Z2P,1,,98_1513_260418,92_2545_260627,600
U997Z3P,U997Z4P,1,,98_1513_260418,93_1662_260627,600
U997Z3P,U997Z1P,1,,98_1513_260418,94_2680_260105,600
U997Z3P,U997Z1P,1,,98_1513_260418,95_560_260320,600
U997Z3P,U997Z1P,1,,98_1513_260418,96_733_260627,600
U997Z3P,U997Z3P,1,,98_1513_260418,97_1399_260627,600
U997Z3P,U997Z4P,1,,98_1513_260418,99_349_260418,600
U997Z3P,U997Z3P,1,,98_1513_260418,97_2022_260711,600
U997Z3P,U997Z2P,1,,98_1513_260418,92_2556_260716,600
U997Z4P,U997Z1P,1,,98_1514_260627,91_2309_260708,600
U997Z4P,U997Z1P,1,,98_1514_260627,92_1421_250628,600
